review_body,stars,product_category,language
"My kindergartener is very happy with his first big kid backpack for school. Perfect size for his two folders, pencil case, lunchbox, and jacket that usually ends up stuffed in there by the end of the day.",4,other,en
"Les pinces avaient l'air d'avoir été usées auparavant, ce qui ne me donnait pas du tout envie de les utiliser Après peut-être que je n'ai juste pas eu de chance",2,luggage,fr
"Très déçu reçu mon colis bien emballé carton ras. j ouvre et la , la barre est raye et tordu en haut à droite mal fini les clips bof bof franchement pas top niveau qualite donc du coup je vais la repeindre je pense et couper le bout tordu car pas besoin de 65cm précisément sinon j aurais tout renvoyé .donc qualité du produit fragile ! Première déception chez Amazon jamais eu de souci auparavant .tanpis pour moi",1,electronics,fr
Offert à mon père qui était super content à l'ouverture du paquet... Mais déçu à l'utilisation... Ils ne rafraîchissent pas le whisky en l'occurrence... Peut-être investir dans de la qualité aux prix de la déception.,2,home_improvement,fr
You are way better off buying the Kuhn Rikon ratchet grinder. (Non 9 inch one) than this piece of made in China low quality product. It's only a matter of time before the mechanism breaks,2,kitchen,en
"The battery conduction point is lose and it has to be really fiddled with to make the little vacuum to work. It doesn't really pick up staples, which is what I really wanted it for. Does an alright job on dust.",3,home,en
This item was a gift and the person loved them.,4,kitchen,en
"Impossible to put together, trashy construction and came bent!",1,lawn_and_garden,en
Produit de bonne qualité. Mise en place facile. Plus de nœuds à faire.,5,sports,fr
S'abime alors que le telephone est dans votre poche .. très mauvaise qualité,1,wireless,fr
This bench is great. Good value- exceeded my expectations.,4,lawn_and_garden,en
They are good but slick on the bottom.,4,shoes,en
Helps move battery away from panel,5,pc,en
"Put it this way, you get what you pay for...",2,wireless,en
housse qui s'adapte parfaitement à la planche avec une très haute qualité pour un repassage facile - article à choisir sans risque,5,home,fr
"It is not actual size of a full bed , it is 1 inch short",2,home,en
Interesting story and semi-detailed descriptions of sweat lodge experiences. The lack of a revenge motive was refreshing. It did seem to be a little juvenile in places but overall an entertaining read.,3,digital_ebook_purchase,en
Great product use it at work,4,kitchen,en
"Reçu rapidement mais trop grand pour mon vélo, faite attention a la taille du produit.",4,sports,fr
Overall the dress was beautiful the only issue we had was the back was loose so we had to pin it up so that it would not look so loose!,3,apparel,en
"Great athletic fabric. Doesn't bag out after wearing, and there are pockets on BOTH sides! These are worth the money for the quality you get!",4,apparel,en
"Bracelets compatibles avec montre Sont assez rigides Bon aspect Bonne qualité Cependant font ""plastiques"" par rapport au bracelet d origine",3,sports,fr
Très content du produit je peut faire mon jus de fruit tous les matin désormais et sans forcé les lame sont très bien parfait et petit plus que javais pas vue le recipient se transforme en gourde pour amener partout avec nous très belle surprise je conseil,5,kitchen,fr
j'ai fixé la colonne dans une cabine et c'est nif,5,home_improvement,fr
Servi l' hiver 2017. J' allais le remettre en place dans la voiture et le dessous de l assise n existe quasiment plus. Très mauvaise qualité. Les sangles ont évidement cassées. Une honte. Un produit typiquement jetable.,1,automotive,fr
"rien à redire simple d'utilisation, leger.",4,home,fr
"Pour les bricoleurs comme moi , rien de mieux que ce matériel pour les ajustements de perçage Merci",5,home_improvement,fr
"There are so many devices that charges via USB nowadays and we had been charging most of them with our PCs and the few USB adapters. Whenever we go traveling we'd inevitably not have enough adapters to charge everything.I love this neat little multi USB charger. It is smaller than my original one, which I bought a couple of years ago, and sits neatly on the shelf and easily supports 5 devices connected at the same time .",5,electronics,en
Had it for two years and the battery charge is only 5 minutes now. Very disappointed.,2,home,en
I think the product helped to prevent more breakouts. The gel was easy to apply and made a noticeable difference within a couple weeks of my first use. I used it twice a day for a few weeks and saw the dark spot blemishes begin to lighten and match my natural skin tone. It's quite relieving to know there's a product out there to effectively deal with such stubborn and aesthetically unpleasant spots! Thank you.,5,beauty,en
Le raccord est défectueux et je ne sais pas être rembouser je présume toujours payer et puis on est roulé!,2,lawn_and_garden,fr
They dont seen to fit right,2,wireless,en
"I was very happy with the purchase, excellence packaging, inks installed perfectly. The inks appear to be of good quality. I will write more feedback once I see how good they work, have no reason to think they won’t be perfect. Thank you for a great product",5,office_product,en
"A bit challenging to assemble, but otherwise worked great. Helped out a lot with my ankle surgery.",4,drugstore,en
It tore at the seam after having it for a week,1,luggage,en
The grater works okay but not great. The file is awesome! It took off all of my dead skin so easily and I usually have to work at it pretty hard.,4,beauty,en
"envoi super rapide, produit de qualite conforme a sa description, qualite a recommander sans hesiter, par rapport prix tres competitif",5,home,fr
Ça fait deux batterie que je commande déçue tiens pas la charge,1,wireless,fr
"Objet reçu dans les temps. Gros bémol, le pavé tactile qui répondait super bien, est maintenant plus trop tactile, même en appuyant fort",2,pc,fr
Definitely does not have a 150 miles range. Maybe 50 miles at best.,3,electronics,en
We ordered the pink shirt but it was not the color that was on the listing. We needed a baby pink color for a dance performance and it came as more of a dark pink color. The style and fit were great but we had to return it because it was the wrong color.,3,apparel,en
Bought these for my daughter to wear under a dress. They were pretty small. I’d buy a larger size or not at all,2,apparel,en
Was ok. Relieved the pain.,4,drugstore,en
"Definitely not the magical solution. They are nice because they do not move around much in your shoe and do provide some support and stimulation to the foot. I did think they would be a little more firm so that was disappointing. Overall not bad but I prefer some of longer (3/4 length of your foot) and more stable inserts out there. If the only problem you have is pain in the heel, rather than elsewhere in the foot, these are worth a try and are not overly expensive.",3,drugstore,en
Franchement super déçue par ce Pikachu. Il n'a pas fonctionné longtemps....,1,toy,fr
très déçus pour du blanc (il est jaune transparent ) ne surtout pas prendre pour du blanc ... maintenant j’ai un doute sur les couleur je vais surement changer de fabricant ....,1,industrial_supplies,fr
